Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3442,182511,-1143,-4595,12735,-437,1565,28,182511,460,7652,-2831,61,136,8,182510,-2745,29533,15755,143,1205,287,182510,-6853,-30590,13966,-242,-25,-115,182532,-273,30978,9703,-92,160,475,17,1
3443,182533,-143,-4595,12741,-414,1565,11,182533,460,7660,-2826,59,140,8,182534,-2708,29503,15755,166,1115,273,182534,-6853,-30638,13944,-233,4,-106,182555,-238,30975,9657,-101,166,492,17,1
3444,182557,-143,-4548,12747,-414,1572,11,182557,480,7660,-2820,59,140,13,182556,-2708,29503,15788,166,1115,273,182556,-6851,-30638,13944,-233,4,-83,182578,-238,30975,9657,-101,166,492,17,1
3445,182579,-1143,-4548,12747,-414,1572,3,182579,480,7660,-2818,57,125,13,182580,-2708,29503,15788,166,1047,273,182580,-6851,-30638,13928,-233,-29,-83,182601,-238,30973,9622,-101,166,492,17,1
3446,182603,-2143,-4463,12694,-392,1510,3,182603,530,7663,-2810,55,114,27,182602,-2661,29519,15771,162,1001,315,182602,-6836,-30592,13916,-268,-109,40,182624,-192,30971,9562,-114,157,501,17,1
3447,182625,-2143,-4463,12694,-373,1510,17,182625,530,7663,-2807,55,114,27,182626,-2661,29519,15771,162,1001,315,182626,-6836,-30592,13916,-268,-109,40,182647,-192,30971,9562,-114,157,501,17,1
3448,182649,-2143,-4463,12640,-373,1463,17,182649,519,7663,-2807,53,114,26,182648,-2661,29519,15758,159,1001,315,182648,-6836,-30592,13901,-303,-169,40,182670,-192,30971,9517,-128,157,501,17,1
3449,182671,-1143,-4445,12594,-285,1463,28,182671,510,7651,-2799,50,129,26,182672,-2625,29521,15748,155,1036,373,182672,-6824,-30558,13881,-330,-214,136,182693,-178,30972,9507,-154,198,522,17,1
3450,182695,-1143,-4445,12594,-285,1498,28,182695,510,7651,-2794,50,129,26,182694,-2625,29521,15748,155,1036,373,182694,-6780,-30558,13881,-330,-214,156,182716,-158,30990,9507,-154,198,522,17,1
3451,182717,-1143,-4445,12535,-285,1498,28,182717,510,7651,-2794,49,121,26,182718,-2625,29521,15748,152,1036,373,182718,-6780,-30558,13866,-347,-272,156,182739,-158,30990,9500,-174,198,522,17,1
3452,182741,-2143,-4431,12515,-216,1507,37,182741,562,7653,-2784,45,115,36,182740,-2614,29498,15749,111,1109,411,182740,-6758,-30548,13866,-393,-327,273,182762,-132,30986,9495,-252,250,586,17,1
3453,182763,-2143,-4355,12515,-216,1507,37,182763,562,7653,-2784,45,115,36,182764,-2614,29498,15749,111,1148,417,182764,-6758,-30544,13917,-393,-327,273,182785,-64,30986,9495,-252,250,586,17,1
3454,182787,-3143,-4355,12500,-216,1507,37,182787,562,7653,-2784,45,115,29,182786,-2614,29498,15749,42,1148,417,182786,-6758,-30544,13917,-428,-357,273,182808,-64,30971,9487,-313,250,574,17,1
3455,182809,-3143,-4332,12465,-99,1513,43,182809,544,7655,-2768,46,151,13,182810,-2410,29485,15785,-9,1232,592,182810,-6810,-30537,13955,-463,-385,287,182831,38,30944,9481,-371,234,528,17,1
3456,182833,-2143,-4332,12465,-99,1513,43,182833,544,7655,-2768,47,151,13,182832,-2410,29485,15785,-9,1232,592,182832,-6810,-30534,13955,-463,-385,287,182854,38,30944,9481,-371,234,528,17,1
3457,182855,-2143,-4423,12434,-99,1513,43,182855,531,7655,-2768,47,151,-8,182856,-2410,29485,15785,-9,1232,592,182856,-6849,-30534,13955,-534,-385,276,182877,34,30924,9481,-431,222,493,17,1
3458,182879,-1143,-4491,12411,-169,1544,43,182879,504,7655,-2758,47,166,-14,182878,-2315,29505,15836,33,1176,535,182878,-6906,-30538,13880,-587,-370,148,182900,31,30909,9592,-477,138,467,17,1
3459,182901,-1143,-4491,12411,-169,1544,43,182901,504,7655,-2758,57,166,-14,182902,-2315,29505,15844,33,1176,535,182902,-6906,-30538,13880,-587,-271,148,182923,31,30909,9604,-477,138,467,17,1
3460,182925,-1143,-4508,12411,-227,1544,42,182925,504,7655,-2758,57,166,-15,182924,-2315,29490,15844,33,1134,492,182924,-6949,-30538,13832,-631,-271,52,182946,-2,30887,9604,-512,75,408,17,1
3461,182947,-143,-4521,12452,-352,1647,31,182947,502,7660,-2750,61,145,-15,182948,-2288,29465,15899,56,1102,460,182948,-6981,-30561,13796,-655,-186,-56,182969,-2,30871,9627,-538,28,364,17,1
3462,182971,-143,-4521,12452,-352,1647,31,182971,502,7662,-2750,61,145,-15,182970,-2288,29465,15923,56,1102,460,182970,-6981,-30561,13796,-655,-82,-56,182992,118,30871,9627,-538,28,364,17,1
3463,182993,-143,-4530,12452,-470,1647,22,182993,502,7662,-2750,61,129,-15,182994,-2288,29446,15923,56,1044,439,182994,-6981,-30578,13791,-655,-82,-137,183015,118,30853,9627,-601,14,331,17,1
3464,183017,857,-4555,12475,-612,1725,18,183017,504,7669,-2741,64,110,-10,183016,-2204,29438,15982,99,998,423,183016,-6933,-30591,13787,-594,59,-197,183038,124,30833,9664,-665,3,156,17,1
3465,183039,857,-4555,12475,-612,1725,18,183039,514,7669,-2741,64,110,-10,183040,-2204,29432,15998,99,998,423,183040,-6861,-30591,13787,-592,59,-197,183061,140,30833,9664,-665,3,156,17,1
3466,183063,857,-4574,12475,-727,1725,15,183063,514,7669,-2741,64,93,-10,183062,-2204,29432,15998,99,963,423,183062,-6861,-30625,13778,-592,59,-197,183084,140,30802,9664,-665,-58,25,17,1
3467,183085,1857,-4588,12398,-861,1745,10,183085,551,7682,-2728,65,59,8,183086,-2179,29422,16004,188,695,463,183086,-6955,-30640,13685,-532,108,-196,183107,141,30795,9730,-593,-103,6,17,1
3468,183109,1857,-4588,12398,-861,1745,10,183109,551,7682,-2728,65,59,8,183108,-2179,29422,16004,205,695,463,183108,-6955,-30640,13685,-532,108,-196,183130,141,30795,9730,-593,-103,6,17,1
