Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label
3462,278533,30193,-4824,2400,-1056,9919,-1624,278533,-19048,17704,10462,9471,-3382,26050,278532,-17384,19193,-6616,-8026,10222,23892,278532,11897,-29440,12064,1760,1994,13124,278574,9248,28792,16512,14344,1129,-7134,62,0
3463,278576,24665,-5872,2888,-3520,3697,-2222,278576,-14658,20920,8508,8729,-6030,25590,278575,-14312,21977,-7064,-8820,4434,22486,278575,10217,31448,8080,1971,-2210,15360,278617,4464,25576,16064,13469,-2871,-9152,62,0
3464,278619,21433,-688,1992,-1950,2537,-1214,278619,-12124,19564,9030,9939,-2866,24594,278618,-14400,19625,-4136,-6472,644,23054,278618,3209,-29184,11216,-251,-4524,14652,278660,680,26200,15688,12948,3,-7744,62,0
3465,278662,23273,-1640,1432,-1990,9741,-2086,278662,-14604,19678,9366,10384,3426,21870,278661,-14328,16937,-3328,-6213,-326,19828,278661,6665,-30320,10904,3144,3280,10752,278703,1392,32680,11760,10340,4587,-6486,62,0
3466,278705,25145,-5896,3776,674,16594,336,278705,-13236,22148,9770,9915,-4040,22038,278704,-13264,22921,-6744,-5083,-3876,19992,278704,5513,31824,8912,2948,6356,9792,278746,5864,26816,13856,11510,2953,-7516,62,0
3467,278748,31233,-3528,6088,-1096,18333,-686,278748,-7718,27218,10338,9113,-3670,23012,278747,-8920,25137,-3504,-6463,-4026,19300,278747,4601,-29784,8552,3160,10500,11552,278789,2424,32480,9992,12065,-325,-6796,62,0
3468,278791,25985,-4296,6664,-924,8600,352,278791,-8364,28896,9602,7929,-2196,22614,278790,-13032,27817,-4024,-8125,-3438,20842,278790,2793,30912,11008,2950,3162,12100,278832,752,28328,14200,13040,1565,-8852,62,0
3469,278834,29153,-3504,6728,-1744,9409,-626,278834,-6886,28316,11484,4515,-3312,20464,278833,-11056,27305,-6416,-4751,-902,19914,278833,4329,-31968,8312,1897,-764,13296,278875,7256,32520,8120,13383,-4399,-7062,62,0
3470,278877,26889,-3864,5440,-350,9111,-634,278877,-4236,28340,7312,4813,-4638,21498,278876,-8520,28225,-2384,-3554,2182,20494,278876,1585,-32352,13248,3899,-2846,12634,278918,-5048,28072,7416,10433,-19065,-7236,62,0
3471,278920,25193,-1096,3744,-436,3517,-692,278920,-1998,27592,8484,6582,618,17152,278919,-6152,28209,-4376,52,1528,18166,278919,-1191,-30320,12272,785,-6866,12222,278961,-3456,29680,8520,8647,-3701,-3558,62,0
3472,278963,30657,-3760,4040,-468,11263,-1024,278963,-6596,28608,5974,6042,6722,17024,278962,-8736,25497,-984,-1587,-5350,13466,278962,249,-32392,13256,-349,-7224,11748,279004,-5336,28456,1968,6539,-2789,-474,62,0
