Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id
2537,86193,8086,-2479,1344,-1619,-529,-1069,86193,-14754,4319,7285,-1373,-56,-2228,86172,-477,-15648,-2864,-62,736,-9632,86172,6191,-29822,5773,-1294,-838,-1287,86193,14188,22187,-2274,-296,-57,-497,12,2,imu_label_2_jea
2538,86215,7086,-2479,1214,-2302,-570,-1089,86215,-14655,4311,7425,-527,72,-1258,86194,-1477,-15648,-2866,-62,736,-9632,86194,6191,-29822,5773,-1332,-838,-1287,86215,14188,22187,-2274,-296,-57,-497,12,2,imu_label_2_jea
2539,86237,7086,-2471,1214,-2302,-570,-1089,86237,-14655,4311,7425,-432,72,-1160,86216,-2477,-14648,-2921,334,826,-7632,86216,7191,-30010,5795,-1439,-45,-872,86237,14188,22152,-2274,-722,-57,-1106,12,2,imu_label_2_jea
2540,86259,6086,-2471,996,-2814,-969,-1089,86259,-14713,4311,7425,-432,72,-1160,86238,-2477,-14648,-2921,358,927,-7632,86238,7191,-30010,5795,-1439,79,-872,86259,15188,22126,-2537,-900,11,-1810,12,2,imu_label_2_jea
2541,86281,5086,-2079,787,-3051,-1385,-1062,86281,-14757,4656,7479,642,137,-123,86260,-3477,-14648,-2921,358,927,-7632,86260,7191,-30010,5795,-1750,79,-872,86281,15188,22126,-2537,-900,164,-1810,12,2,imu_label_2_jea
2542,86303,5086,-2079,787,-3051,-1385,-1062,86303,-14757,4736,7479,850,137,-51,86282,-4477,-13648,-2806,1098,1716,-5632,86282,8191,-30009,5786,-1984,812,-273,86303,15188,22126,-2734,-917,164,-2364,12,2,imu_label_2_jea
2543,86325,4086,-2079,534,-3229,-1695,-1182,86325,-14757,4736,7479,850,137,-51,86304,-4477,-13648,-2806,1253,1863,-5632,86304,8191,-29933,5786,-1984,1020,-273,86325,16188,22354,-2904,-917,681,-2876,12,2,imu_label_2_jea
2544,86347,3086,-1603,34,-3588,-1887,-1485,86347,-14665,5175,7500,2052,245,972,86326,-5477,-13648,-2806,1253,1863,-5632,86326,8191,-29933,5393,-1984,1020,-273,86347,16188,22354,-2904,-832,786,-2876,12,2,imu_label_2_jea
2545,86369,3086,-1603,34,-3588,-1887,-1485,86369,-14665,5252,7500,2148,333,1117,86348,-6477,-12648,-2720,2202,2634,-3632,86348,9191,-29193,5098,-1802,2241,237,86369,16188,22354,-3032,-832,786,-3362,12,2,imu_label_2_jea
2546,86391,2086,-1603,-340,-3857,-2031,-1712,86391,-14665,5252,7444,2148,333,1117,86370,-6477,-12648,-2714,2400,2700,-3632,86370,9191,-29193,5098,-1793,2265,237,86391,17188,21901,-3128,-558,1740,-3946,12,2,imu_label_2_jea
2547,86413,1086,-1226,-603,-4022,-2117,-1856,86413,-14596,5969,7245,3248,883,2236,86392,-6477,-12648,-2714,2400,2700,-3632,86392,9191,-29193,5098,-1793,2265,237,86413,17188,21901,-3128,-355,2181,-3946,12,2,imu_label_2_jea
2548,86435,1086,-1226,-603,-4022,-2117,-1856,86435,-14596,6168,7245,3259,883,2292,86414,-5477,-12081,-2247,3354,3384,-1632,86414,10191,-28206,5193,-1704,3754,847,86435,17188,21562,-3128,-355,2181,-4490,12,2,imu_label_2_jea
2549,86457,86,-1226,-630,-4146,-2181,-1964,86457,-14596,6168,7083,3259,883,2292,86436,-5477,-12081,-2193,3633,3671,-1632,86436,10191,-28206,5193,-1704,3754,1249,86457,18188,21562,-2678,91,3228,-5256,12,2,imu_label_2_jea
2550,86479,-914,-999,-710,-4239,-2181,-2278,86479,-14184,7003,6851,4116,1296,3314,86458,-5477,-12210,-2193,3633,3671,-1632,86458,10191,-28206,5193,-1704,3754,1249,86479,18188,21945,-2678,129,3240,-5256,12,2,imu_label_2_jea
2551,86501,-914,-999,-710,-4239,-2123,-2278,86501,-14179,7134,6851,4161,1296,3647,86480,-4477,-13157,-1422,5155,4493,368,86480,11017,-28016,5528,-1638,4260,2747,86501,18188,21945,-2678,129,3240,-6209,12,2,imu_label_2_jea
2552,86523,-1914,-999,-710,-4279,-2123,-2514,86523,-14179,7134,6527,4161,1296,3647,86502,-4477,-13157,-1292,5155,4493,368,86502,11017,-28016,5528,-1325,4260,3070,86523,18739,20945,-2320,679,4818,-7407,12,2,imu_label_2_jea
2553,86545,-2914,-817,-710,-4279,-1862,-2560,86545,-13708,7971,5977,4888,1949,4954,86524,-4477,-14023,-1292,5155,4493,368,86524,11017,-28016,5528,-1325,4260,3070,86545,18739,20945,-1932,679,4818,-7407,12,2,imu_label_2_jea
2554,86567,-2914,-681,-710,-4191,-1659,-2560,86567,-13708,7971,5977,4888,1949,5048,86546,-3477,-14821,-305,6004,4793,2368,86546,11415,-28008,5294,-1023,4441,5070,86567,18739,20166,-1932,679,4818,-8546,12,2,imu_label_2_jea
2555,86589,-3914,-681,-710,-4191,-1659,-2560,86589,-13708,7971,5466,4888,1949,5048,86568,-3477,-14821,-292,6004,4793,2368,86568,11581,-27874,5294,-927,4441,5070,86589,18744,19582,-1241,490,5832,-10334,12,2,imu_label_2_jea
2556,86611,-4914,-590,-294,-3717,-749,-2357,86611,-12937,8598,4901,5429,2171,6366,86590,-3477,-15419,-292,6004,4793,2368,86590,11581,-27874,5022,-927,4441,5070,86611,18744,19582,-1241,490,5832,-10334,12,2,imu_label_2_jea
2557,86633,-4914,-590,129,-3595,-651,-2357,86633,-12708,8598,4901,5429,2171,6561,86612,-2477,-16419,708,6641,5537,4368,86612,12004,-26874,4914,-484,5166,7070,86633,18458,19144,-1241,231,5832,-12275,12,2,imu_label_2_jea
2558,86655,-4914,-842,129,-3595,-651,-2357,86655,-12708,8598,4301,5429,2171,6561,86634,-2477,-16419,708,6641,5537,4368,86634,12004,-26874,4914,-156,5166,7070,86655,17913,18316,-1256,-192,6593,-14275,12,2,imu_label_2_jea
2559,86677,-3914,-1107,758,-3147,834,-2204,86677,-11708,9094,3708,5843,2338,8338,86656,-2477,-17419,708,6641,5537,4368,86656,11775,-26874,4914,-156,5166,7070,86677,17913,18316,-1256,-192,6593,-14275,12,2,imu_label_2_jea
2560,86699,-3914,-1107,758,-3147,888,-2204,86699,-11708,9094,3708,5863,2346,8561,86678,-1477,-18419,1708,6452,5939,2368,86678,10775,-25874,5914,606,6344,9070,86699,17260,17316,-1256,-510,6593,-16275,12,2,imu_label_2_jea
2561,86721,-3914,-1306,758,-3147,888,-2204,86721,-11708,9094,3169,5863,2346,8561,86700,-1477,-18419,1708,6452,5939,2368,86700,10775,-25874,5914,900,6344,9070,86721,16260,16316,-956,-982,6777,-18043,12,2,imu_label_2_jea
2562,86743,-2914,-1455,1564,-2811,2193,-1989,86743,-11545,10094,2671,6816,2766,10561,86722,-1477,-19419,1708,5951,5939,368,86722,9775,-25874,5914,900,6344,9070,86743,16260,16316,-956,-982,6777,-18043,12,2,imu_label_2_jea
2563,86765,-2914,-1455,1758,-2811,2299,-1375,86765,-11545,10094,2671,6816,2766,10561,86744,-477,-20419,2708,4364,3939,368,86744,8775,-24874,5527,2653,7231,11070,86765,15260,16316,-956,-1336,5686,-18541,12,2,imu_label_2_jea
2564,86787,-2914,-1661,1758,-3071,2299,-1375,86787,-11545,10094,2388,6816,2621,10561,86766,-477,-20419,2708,4364,3939,2368,86766,8775,-24874,5527,2653,7231,11070,86787,14260,17316,-705,-1892,3686,-18738,12,2,imu_label_2_jea
2565,86809,-1914,-1815,2758,-3266,4209,-909,86809,-10545,10000,2388,5298,621,10912,86788,-477,-20419,2708,2364,2122,2368,86788,7775,-24874,5527,2653,6590,11070,86809,14260,17316,-623,-1892,3686,-18738,12,2,imu_label_2_jea
2566,86831,-1914,-1815,2758,-3266,4299,-909,86831,-10545,10000,2455,5298,621,10912,86810,523,-19776,2773,364,1289,4368,86810,6775,-23874,5545,2579,4590,13051,86831,13260,17316,-623,-2524,1823,-18738,12,2,imu_label_2_jea
