Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw_diff,REL_ANKLE_yaw_diff
1618,61915,30239,-2026,13301,-960,223,-736,61915,-2921,15982,-1078,345,317,-30,61936,-11834,30194,5296,279,1259,140,61936,-7139,-32051,7395,-314,-419,-620,61915,3055,31786,4826,156,425,660,30,2,imu_label_2_jong,33097.105,1230.0508,-1.1521617,-0.15115751,-61.523438,-111.14,0.8408978,-0.07073312,-0.53296345,-0.061948933,16282.464,469.4827,0.1803719,1.6381452,0.0,-7.2,0.6739343,0.7327018,0.06676982,-0.06710153,32859.836,1297.1206,0.36841336,1.3971635,64.453125,3.26,0.7479678,0.63590175,0.15814406,-0.105658084,33658.848,811.51526,0.21372211,-1.3440385,-297.46094,-83.26,0.77561796,-0.6234884,0.072137706,0.066896826,32295.096,800.3505,-0.094738066,1.4201193,1131.8359,92.29999,0.7574523,0.6506273,-0.034368224,0.04205918,1.3325336,1.7893027,1.520575,1.548321,0.033350214,-2.9821837,-0.46315143,0.022955775,-10.46,-175.56
1619,61937,30239,-2026,13253,-980,182,-736,61937,-2921,15982,-1078,306,317,-30,61958,-11834,30194,5296,279,1178,140,61958,-7139,-32080,7395,-339,-419,-620,61937,3055,31786,4826,151,425,655,30,2,imu_label_2_jong,33077.844,1239.0399,-1.1534724,-0.15169662,-963.08594,-125.86,0.84075177,-0.07168718,-0.53275764,-0.064550176,16282.464,441.61636,0.1803719,1.6381452,0.0,-7.7999997,0.6734123,0.7331877,0.0672262,-0.066575006,32859.836,1218.6571,0.36841336,1.3971635,0.0,6.06,0.7471543,0.6367573,0.15977801,-0.10378671,33686.465,821.512,0.21354416,-1.3442365,1380.8594,-95.66,0.77530164,-0.62413067,0.07044545,0.06637627,32295.096,795.2679,-0.094738066,1.4201193,0.0,105.39999,0.75716203,0.6508307,-0.03465463,0.043866515,1.3338443,1.7898419,1.5218858,1.5488601,0.033172265,-2.9823818,-0.46315143,0.022955775,-13.86,-201.06
1620,61959,30453,-1993,13137,-1004,90,-705,61959,-2875,15993,-1072,277,356,-17,61980,-11771,30235,5320,434,1115,197,61980,-7018,-32120,7448,-358,-252,-619,61959,3123,31803,4799,147,377,638,30,2,imu_label_2_jong,33225.562,1230.098,-1.159375,-0.15056084,7385.9375,-139.96,0.84044445,-0.07272053,-0.5327944,-0.06704486,16284.682,451.39117,0.1774765,1.6377256,110.88867,-8.139999,0.67295617,0.7336204,0.067702815,-0.065935016,32878.777,1212.5964,0.36613798,1.3966242,947.0703,10.0,0.7461424,0.63789874,0.16110188,-0.10199485,33710.82,758.1748,0.20971628,-1.3429427,1217.7734,-108.04,0.77493805,-0.62481755,0.06909432,0.065574445,32314.305,755.50116,-0.09679559,1.4210285,960.4492,118.15999,0.7568728,0.651033,-0.035017047,0.045535747,1.3368515,1.7882864,1.5255129,1.5471851,0.03223978,-2.9806683,-0.46293357,0.024404287,-18.14,-226.19998
1621,61981,30453,-1993,13137,-1004,90,-705,61981,-2874,15993,-1072,277,356,-2,62002,-11771,30235,5320,434,1115,197,62002,-6996,-32120,7448,-358,-252,-608,61981,3123,31817,4799,147,377,638,30,2,imu_label_2_jong,33225.562,1230.098,-1.159375,-0.15056084,0.0,-154.06001,0.84013724,-0.07373187,-0.53282666,-0.069489546,16284.505,451.07538,0.17741606,1.6377256,-8.837891,-8.179999,0.6725111,0.73404646,0.06814081,-0.06528097,32878.777,1212.5964,0.36613798,1.3966242,0.0,13.94,0.7451458,0.6390126,0.16239801,-0.10023767,33706.246,749.22095,0.20907788,-1.3429427,-228.71094,-120.2,0.7745779,-0.6254875,0.06778312,0.064806774,32328.084,755.50116,-0.0967542,1.4210935,688.96484,130.91998,0.7565868,0.65122974,-0.03537188,0.047171228,1.336791,1.7882864,1.5255129,1.5471851,0.031661823,-2.9806683,-0.46289217,0.024469256,-22.119999,-251.11998
1622,62003,30453,-1993,13046,-1024,21,-705,62003,-2874,15993,-1072,263,356,-2,62024,-11771,30206,5296,434,974,197,62024,-6996,-32150,7448,-410,-252,-608,62003,3123,31817,4751,147,377,638,30,2,imu_label_2_jong,33189.688,1243.3994,-1.1618594,-0.15159509,-1793.75,-168.16002,0.83971626,-0.07478566,-0.5330226,-0.07190698,16284.505,442.6161,0.17741606,1.6377256,0.0,-8.219999,0.67210114,0.7344385,0.068572514,-0.06463743,32848.234,1084.362,0.36649454,1.3972311,-1527.1484,17.88,0.7442203,0.6400673,0.16339469,-0.09875297,33734.84,775.41473,0.20889808,-1.343148,1429.6875,-132.36,0.7741365,-0.62624925,0.066487715,0.06406254,32320.994,755.50116,-0.096775495,1.4225688,-354.4922,143.67998,0.75629485,0.65143174,-0.035719316,0.048774555,1.3392755,1.7893207,1.5283539,1.5488262,0.031482026,-2.9808736,-0.46327004,0.025337696,-26.099998,-276.03998
1623,62025,30616,-1988,12978,-1042,-30,-661,62025,-2833,16008,-1047,261,384,38,62046,-11724,30206,5204,539,860,149,62046,-6918,-32182,7476,-453,-119,-610,62025,3152,31842,4705,153,343,647,30,2,imu_label_2_jong,33312.46,1234.3358,-1.1656773,-0.15200077,6138.672,-181.38002,0.8392108,-0.075929,-0.53334284,-0.074199304,16290.432,465.85513,0.1747945,1.6361082,296.3379,-7.459999,0.671718,0.7348212,0.068951644,-0.06386243,32816.707,1025.8275,0.3653295,1.4001875,-1576.3672,20.859999,0.7431537,0.6412754,0.16418988,-0.0976224,33755.45,769.07086,0.20640719,-1.342541,1030.4688,-144.56,0.773614,-0.6271003,0.06545751,0.06310304,32341.693,748.10895,-0.09761429,1.4240971,1034.9609,156.61998,0.75598186,0.65165436,-0.036147382,0.05031222,1.3404717,1.788109,1.5310068,1.5521883,0.031612694,-2.9786491,-0.4629438,0.023909569,-28.319998,-301.18
1624,62047,30616,-1988,12978,-1042,-30,-661,62047,-2801,16026,-1024,261,384,38,62068,-11704,30244,5204,539,860,149,62068,-6918,-32182,7476,-453,-109,-610,62047,3152,31842,4705,153,343,725,30,2,imu_label_2_jong,33312.46,1234.3358,-1.1656773,-0.15200077,0.0,-194.60002,0.8387097,-0.077047855,-0.5336532,-0.076445825,16301.13,465.85513,0.17268555,1.6346058,534.9121,-6.699999,0.67135435,0.7351868,0.06930992,-0.06308666,32844.555,1025.8275,0.3643534,1.4003978,1392.3828,23.839998,0.7421055,0.6424593,0.16496053,-0.09650749,33755.45,767.58716,0.20640719,-1.342541,0.0,-156.76,0.77309775,-0.62793434,0.064468086,0.06214626,32341.693,816.5066,-0.09761429,1.4240971,0.0,171.11998,0.75566286,0.6518632,-0.03669968,0.051972978,1.3383628,1.7866066,1.5300307,1.5523986,0.03372164,-2.9771466,-0.46196768,0.023699284,-30.539997,-327.87997
1625,62069,30616,-1988,12909,-1047,-68,-661,62069,-2801,16026,-1024,261,384,38,62090,-11704,30244,5204,539,770,75,62090,-6918,-32182,7476,-488,-109,-654,62069,3152,31842,4672,153,343,725,30,2,imu_label_2_jong,33285.64,1240.0621,-1.1675603,-0.15280068,-1341.0156,-207.82002,0.8381483,-0.07816717,-0.53405166,-0.078652404,16301.13,465.85513,0.17268555,1.6346058,0.0,-5.9399986,0.6709973,0.73554426,0.06966116,-0.06232632,32844.555,942.89233,0.3643534,1.4003978,0.0,25.339998,0.7410957,0.64356226,0.16566454,-0.09570826,33755.45,823.25024,0.20640719,-1.342541,0.0,-169.84,0.77253914,-0.6288281,0.0634206,0.061125595,32336.908,816.5066,-0.09762877,1.4251114,-239.25781,185.61998,0.75534135,0.6520732,-0.03724075,0.053600825,1.3402458,1.7874064,1.5319138,1.5531985,0.03372164,-2.9771466,-0.46198216,0.024713635,-31.279997,-355.45996
1626,62091,30742,-1941,12857,-1047,-112,-615,62091,-2749,16032,-1021,237,435,43,62112,-11672,30277,5213,617,668,-26,62112,-6860,-32206,7421,-536,-129,-702,62091,3174,31837,4648,136,375,848,30,2,imu_label_2_jong,33378.742,1219.4171,-1.1706533,-0.14983685,4655.078,-220.12003,0.837527,-0.0793098,-0.53455365,-0.08069104,16297.99,497.23535,0.1694813,1.6343956,-156.98242,-5.0799985,0.67068815,0.7358616,0.070067495,-0.061446637,32864.992,909.7192,0.36307448,1.4002912,1021.875,24.819998,0.7399943,0.6447236,0.16629696,-0.09531647,33754.367,892.6035,0.20465866,-1.3443264,-54.101562,-183.87999,0.7719109,-0.6298183,0.0622524,0.060059767,32330.678,937.1366,-0.0983314,1.4258269,-311.52344,202.57999,0.7550336,0.6522317,-0.037924822,0.05549622,1.3401346,1.7842325,1.5337279,1.5501281,0.03517735,-2.978722,-0.46140587,0.025535703,-29.899996,-386.45996
1627,62113,30742,-1935,12857,-998,-112,-559,62113,-2749,16032,-1021,237,444,43,62134,-11672,30277,5219,617,668,-26,62134,-6858,-32206,7421,-536,-129,-702,62113,3252,31837,4648,136,375,874,30,2,imu_label_2_jong,33378.395,1149.3602,-1.170678,-0.14938055,-17.382812,-231.30002,0.8369356,-0.08039507,-0.5350419,-0.0824958,16297.99,505.12772,0.1694813,1.6343956,0.0,-4.2199984,0.6703829,0.73617303,0.07048164,-0.060567196,32865.945,909.7192,0.36306345,1.4000987,47.65625,24.299997,0.7389141,0.6458585,0.16691585,-0.094931215,33753.96,892.6035,0.20460063,-1.3443264,-20.3125,-197.91998,0.77129215,-0.63078654,0.061107036,0.05901479,32338.428,960.72736,-0.10073174,1.4258269,387.5,220.05998,0.754724,0.65238035,-0.038657624,0.05742039,1.3401593,1.7837762,1.5337415,1.5494792,0.035119325,-2.978722,-0.46379519,0.025728226,-28.519997,-417.97998
1628,62135,30742,-1935,12830,-998,-145,-559,62135,-2749,16032,-1021,222,444,28,62156,-11672,30277,5227,617,609,-96,62156,-6858,-32206,7385,-572,-190,-738,62135,3252,31833,4636,115,375,874,30,2,imu_label_2_jong,33368.004,1153.0438,-1.171415,-0.14969024,-519.53125,-242.48001,0.83630145,-0.08146646,-0.5355963,-0.08425997,16297.99,497.19614,0.1694813,1.6343956,0.0,-3.6599984,0.6701096,0.7364483,0.07091889,-0.059728783,32867.215,872.23047,0.36304876,1.3998421,63.476562,22.379997,0.7378634,0.6469221,0.16752577,-0.09478683,33746.062,952.85254,0.2046492,-1.345388,-394.92188,-212.67998,0.7706318,-0.6318102,0.059796497,0.058025453,32332.768,957.98016,-0.10074943,1.426178,-283.0078,237.53998,0.7544511,0.65248436,-0.03937894,0.059303973,1.3408962,1.7840859,1.5344638,1.5495324,0.035167888,-2.9797835,-0.4637982,0.026335835,-26.039995,-450.21997
1629,62157,30794,-1865,12810,-895,-173,-473,62157,-2710,16037,-1019,211,496,-30,62178,-11682,30301,5230,640,609,-96,62178,-6697,-32206,7358,-604,-298,-765,62157,3367,31833,4627,72,417,937,30,2,imu_label_2_jong,33404.26,1026.9777,-1.172849,-0.14457361,1812.8906,-251.94002,0.8356752,-0.08237344,-0.53621835,-0.08562423,16296.252,539.84906,0.16707207,1.6342516,-86.91406,-4.2599983,0.6698463,0.7366958,0.07153549,-0.05888898,32893.35,888.649,0.3630721,1.3998787,1306.8359,20.459997,0.7367927,0.6480075,0.16811693,-0.094654724,33707.81,1019.2375,0.20000882,-1.3461846,-1912.6953,-227.97998,0.7699472,-0.6328715,0.05820864,0.05715641,32343.25,1028.1255,-0.10429105,1.4264549,524.1211,256.27997,0.7542447,0.65248597,-0.040143695,0.0613641,1.3399211,1.7788252,1.5359211,1.5444523,0.03293675,-2.9804363,-0.46736315,0.026576161,-24.719995,-484.25995
1630,62179,30794,-1865,12810,-879,-173,-453,62179,-2695,16037,-1016,211,517,-30,62200,-11682,30301,5230,638,749,-39,62200,-6697,-32206,7358,-604,-298,-765,62179,3371,31833,4627,72,430,937,30,2,imu_label_2_jong,33404.26,1003.88196,-1.172849,-0.14457361,0.0,-261.00003,0.83506656,-0.083253905,-0.5368257,-0.08689559,16293.577,559.2048,0.16616622,1.6340653,-133.74023,-4.859998,0.6695855,0.7369399,0.072170585,-0.05801889,32893.35,984.6654,0.3630721,1.3998787,0.0,19.679996,0.7356972,0.6491254,0.1688686,-0.094176866,33707.81,1019.2375,0.20000882,-1.3461846,0.0,-243.27998,0.7692724,-0.63390875,0.056652386,0.056304496,32343.666,1033.4666,-0.104414046,1.4264549,20.800781,275.01996,0.75404036,0.652482,-0.04086836,0.063405685,1.3390152,1.7786388,1.5359211,1.5444523,0.03384261,-2.98025,-0.46748614,0.026576161,-24.539995,-518.2999
1631,62201,30794,-1892,12795,-879,-173,-453,62201,-2695,16037,-1016,207,517,-76,62222,-11682,30301,5230,638,749,-39,62222,-6697,-32206,7350,-604,-322,-790,62201,3371,31828,4610,39,430,918,30,2,imu_label_2_jong,33400.03,1003.88196,-1.1731504,-0.14680642,-211.52344,-270.06003,0.8344636,-0.08413369,-0.5374206,-0.08815437,16293.577,562.06226,0.16616622,1.6340653,0.0,-6.379998,0.66933,0.7371624,0.07288228,-0.057245903,32893.35,984.6654,0.3630721,1.3998787,0.0,18.899996,0.7346214,0.65021896,0.16960429,-0.09370765,33706.066,1045.275,0.20001936,-1.3464208,-87.109375,-259.08,0.7686133,-0.63492435,0.055037446,0.055459134,32336.316,1014.46783,-0.10443787,1.4269556,-367.48047,293.37994,0.75389296,0.65241563,-0.041551527,0.06536559,1.3393166,1.7808716,1.5362225,1.5466852,0.033853143,-2.980486,-0.46750998,0.02707684,-25.279995,-552.45996
1632,62223,30807,-1915,12748,-737,-171,-468,62223,-2664,16026,-1013,207,582,-124,62244,-11649,30367,5214,439,1055,112,62244,-6636,-32182,7334,-597,-340,-802,62223,3454,31828,4597,-12,459,808,30,2,imu_label_2_jong,33395.36,889.6258,-1.1744909,-0.14910474,-233.59375,-279.42,0.8338914,-0.08468206,-0.5380438,-0.08923571,16277.461,630.0389,0.16440146,1.6339221,-805.81055,-8.859999,0.6690614,0.7373801,0.07377396,-0.056434304,32939.94,1148.1681,0.3614636,1.4007548,2329.4922,21.139996,0.73380035,0.6510568,0.17069037,-0.09234048,33667.566,1056.0365,0.1984027,-1.3467315,-1925.0,-275.12,0.76797837,-0.635905,0.05338685,0.054625344,32343.223,929.3487,-0.10699611,1.4273556,345.3125,309.53995,0.75385076,0.6522562,-0.04200428,0.06713024,1.3388923,1.7830268,1.5359545,1.5498595,0.034001246,-2.9806538,-0.46845973,0.026600838,-29.999994,-584.6599
1633,62245,30807,-1915,12748,-737,-156,-468,62245,-2664,16026,-1013,213,644,-124,62266,-11631,30367,5202,439,1132,112,62266,-6636,-32180,7334,-575,-340,-802,62245,3454,31831,4597,-12,459,808,30,2,imu_label_2_jong,33395.36,886.8647,-1.1744909,-0.14910474,0.0,-288.78,0.83335,-0.08521469,-0.53862077,-0.09029911,16277.461,689.55133,0.16440146,1.6339221,0.0,-11.339998,0.6687737,0.7376116,0.07475536,-0.055520784,32931.684,1219.2986,0.3609741,1.4011387,-412.89062,23.379995,0.7329565,0.65189666,0.17189753,-0.09086645,33665.656,1043.7572,0.19841415,-1.3467181,-95.50781,-291.16,0.7673892,-0.63681906,0.051772375,0.05380493,32346.176,929.3487,-0.10698631,1.427369,147.65625,325.69995,0.753807,0.6520978,-0.04244772,0.06885933,1.3388923,1.7830268,1.535465,1.5502434,0.03401269,-2.9806402,-0.46796042,0.026230335,-34.719994,-616.86
1634,62267,30807,-1932,12713,-737,-156,-479,62267,-2679,16014,-1039,213,644,-155,62288,-11631,30367,5202,317,1132,112,62288,-6636,-32179,7332,-575,-340,-808,62267,3454,31831,4597,-55,459,725,30,2,imu_label_2_jong,33382.992,892.7183,-1.1753771,-0.15081646,-618.3594,-298.36,0.8328086,-0.08573377,-0.53919387,-0.09137551,16269.75,695.7945,0.16541474,1.6355863,-385.54688,-14.439999,0.66847324,0.73784125,0.07578288,-0.054688044,32931.684,1180.8713,0.3609741,1.4011387,0.0,25.619995,0.7323341,0.65248275,0.17310888,-0.08936647,33664.266,1048.3745,0.19842245,-1.3467704,-69.53125,-307.32,0.76680887,-0.6377134,0.050180152,0.052988686,32346.176,859.84357,-0.10698631,1.427369,0.0,340.19995,0.75385034,0.6518652,-0.04274853,0.07038553,1.3407918,1.7864027,1.5363512,1.5519551,0.03300771,-2.9823565,-0.46796042,0.026230335,-40.059994,-647.51996
1635,62289,30859,-1997,12682,-652,-125,-548,62289,-2696,16008,-1039,219,682,-174,62310,-11517,30381,5143,205,1152,142,62310,-6590,-32179,7281,-553,-301,-808,62289,3512,31821,4623,-102,394,663,30,2,imu_label_2_jong,33423.03,860.83276,-1.1765479,-0.15618479,2001.9531,-309.31998,0.8323108,-0.085995704,-0.5397291,-0.09249828,16266.653,737.13025,0.16650616,1.6356105,-154.83398,-17.919998,0.668155,0.73807627,0.07689945,-0.05384113,32895.242,1178.6827,0.35769007,1.4031026,-1822.0703,28.459995,0.7319019,0.6528766,0.17428195,-0.08773588,33644.156,1024.3408,0.19714819,-1.3482776,-1005.46875,-323.48,0.76625955,-0.6385607,0.048689954,0.052113853,32346.29,777.9518,-0.10878952,1.4265243,5.6640625,353.45996,0.7539798,0.6515547,-0.043088056,0.07165453,1.343054,1.7917953,1.534238,1.5592874,0.030642033,-2.9838881,-0.4664796,0.023421645,-46.379993,-676.93994
1636,62311,30859,-1997,12682,-652,-109,-548,62311,-2696,16008,-1039,250,682,-174,62332,-11507,30391,5143,205,1152,142,62332,-6500,-32166,7281,-540,-223,-806,62311,3512,31821,4623,-102,394,663,30,2,imu_label_2_jong,33423.03,858.65533,-1.1765479,-0.15618479,0.0,-320.27997,0.8318442,-0.08624739,-0.54021776,-0.09360244,16266.653,746.92706,0.16650616,1.6356105,0.0,-21.399998,0.667782,0.738359,0.0779894,-0.05301748,32900.977,1178.6827,0.35730043,1.4031569,286.71875,31.299995,0.7314758,0.6532602,0.1754284,-0.08613523,33614.203,995.4722,0.1945965,-1.3481907,-1497.6562,-339.6,0.7657316,-0.6393737,0.04737089,0.051112592,32346.29,777.9518,-0.10878952,1.4265243,0.0,366.71997,0.75410545,0.6512492,-0.043420505,0.072898045,1.343054,1.7917953,1.5338483,1.5593417,0.028090343,-2.9838011,-0.46608996,0.023367405,-52.699993,-706.31995
1637,62333,30859,-2019,12659,-659,-109,-581,62333,-2709,16004,-1044,250,645,-174,62354,-11507,30391,5143,205,1152,142,62354,-6500,-32166,7228,-540,-223,-806,62333,3512,31821,4623,-123,394,629,30,2,imu_label_2_jong,33415.633,885.2813,-1.1770804,-0.1581592,-369.92188,-331.89996,0.831371,-0.08647767,-0.5407043,-0.09477748,16265.197,713.30286,0.16733173,1.6359377,-72.802734,-24.879997,0.6674199,0.738631,0.07899852,-0.052287906,32900.977,1178.6827,0.35730043,1.4031569,0.0,34.139996,0.73105544,0.6536328,0.17655177,-0.084566355,33602.76,995.4722,0.19466357,-1.3497586,-572.0703,-355.72,0.7652011,-0.6401803,0.04607781,0.050132725,32346.29,752.3337,-0.10878952,1.4265243,0.0,379.29996,0.7542698,0.650911,-0.043692213,0.07404727,1.3444121,1.794097,1.5343808,1.561316,0.027331844,-2.9856963,-0.46608996,0.023367405,-59.019993,-735.01996
1638,62355,30908,-2036,12600,-697,-8,-666,62355,-2714,16004,-1044,299,597,-157,62376,-11507,30383,5099,121,1092,40,62376,-6394,-32186,7189,-500,-134,-739,62355,3556,31813,4625,-137,340,629,30,2,imu_label_2_jong,33439.645,964.069,-1.1791769,-0.16020256,1200.5859,-345.21997,0.8310051,-0.08665563,-0.5409865,-0.09620283,16266.03,685.90015,0.16763481,1.6359377,41.65039,-28.019997,0.6669817,0.73897845,0.07986646,-0.051648267,32886.74,1099.4113,0.3574621,1.4045217,-711.91406,34.939995,0.7307807,0.6537845,0.17773032,-0.083289936,33593.207,902.26215,0.1915045,-1.3510454,-477.73438,-370.5,0.7647196,-0.64090383,0.04508037,0.049133837,32343.51,728.0179,-0.11016749,1.426427,-138.96484,391.87994,0.75444716,0.65055996,-0.044077665,0.07508899,1.3468118,1.7961402,1.536639,1.5647242,0.023869678,-2.986983,-0.4676296,0.021905303,-62.95999,-762.37994
1639,62377,30908,-2036,12600,-697,22,-666,62377,-2714,16019,-1017,301,597,-147,62398,-11518,30377,5099,121,1092,40,62398,-6380,-32186,7189,-484,-100,-714,62377,3556,31813,4625,-137,340,680,30,2,imu_label_2_jong,33439.645,964.2868,-1.1791769,-0.16020256,0.0,-358.53998,0.8306873,-0.08682151,-0.54119647,-0.09760652,16279.08,684.5575,0.16749917,1.6341983,652.49023,-30.959997,0.6665618,0.73931193,0.08069767,-0.051002454,32885.043,1099.4113,0.35783842,1.4044895,-84.765625,35.739994,0.73050904,0.6539302,0.17888814,-0.08204148,33590.547,868.3617,0.19109532,-1.3510454,-133.00781,-384.78,0.7642652,-0.6415811,0.044211604,0.04814344,32343.51,772.50824,-0.11016749,1.426427,0.0,405.47995,0.7546101,0.65020895,-0.044541724,0.07621026,1.3466761,1.7944009,1.5370153,1.564692,0.023596153,-2.9852438,-0.4680059,0.02193749,-66.69999,-790.25995
1640,62399,30908,-2036,12574,-726,22,-681,62399,-2714,16019,-1017,301,549,-147,62420,-11518,30377,5064,121,1047,-36,62420,-6380,-32186,7189,-484,-100,-714,62399,3525,31813,4625,-159,340,680,30,2,imu_label_2_jong,33429.855,995.65106,-1.1798865,-0.16052817,-489.45312,-372.15997,0.8303597,-0.08702726,-0.5414024,-0.09905795,16279.08,643.126,0.16749917,1.6341983,0.0,-33.899998,0.6661596,0.73963124,0.081428744,-0.050462227,32879.637,1054.5834,0.3578999,1.4056103,-270.3125,35.019993,0.73023844,0.65403396,0.18006594,-0.08104185,33590.547,868.3617,0.19109532,-1.3510454,0.0,-399.06,0.7638177,-0.64224374,0.043360356,0.047172815,32340.117,776.7117,-0.10921474,1.426427,-169.6289,419.07996,0.75480676,0.6498208,-0.04499338,0.07730023,1.3473856,1.7947265,1.5377864,1.5661385,0.023596153,-2.9852438,-0.46711463,0.020816684,-68.91999,-818.13995
1641,62421,30955,-2021,12536,-772,127,-722,62421,-2703,16035,-1013,328,464,-100,62442,-11526,30372,5038,167,1047,-105,62442,-6304,-32201,7193,-418,112,-637,62421,3525,31805,4610,-176,392,745,30,2,imu_label_2_jong,33458.15,1064.6112,-1.1815245,-0.15984039,1414.6484,-386.59998,0.830156,-0.087236196,-0.5413865,-0.10065549,16292.747,576.9575,0.16667265,1.6338868,683.3496,-35.899998,0.6657399,0.7399877,0.08189762,-0.050014783,32873.83,1065.4215,0.35822585,1.4064165,-290.4297,32.919994,0.72987247,0.6541947,0.18132971,-0.08021875,33591.43,770.0889,0.18878634,-1.351026,44.140625,-411.8,0.763456,-0.6427786,0.04306846,0.045997724,32330.105,860.0378,-0.10924869,1.4268531,-500.58594,433.97995,0.7550174,0.6493906,-0.04544697,0.078583054,1.3481972,1.7937272,1.5397503,1.5662569,0.022113696,-2.9849129,-0.46747455,0.020436525,-68.81999,-845.7799
1642,62443,30973,-2011,12536,-772,129,-722,62443,-2703,16035,-1013,328,464,-91,62464,-11526,30372,5038,167,1054,-105,62464,-6304,-32201,7193,-411,561,-637,62443,3637,31805,4610,-176,392,783,30,2,imu_label_2_jong,33474.2,1064.8517,-1.1817725,-0.1590628,802.53906,-401.03998,0.8299568,-0.087433174,-0.5413674,-0.10221732,16292.747,575.4659,0.16667265,1.6338868,0.0,-37.719997,0.6653293,0.74033827,0.082339734,-0.04956052,32873.83,1072.3013,0.35822585,1.4064165,0.0,30.819994,0.7295086,0.6543523,0.18258138,-0.079400286,33591.43,943.0859,0.18878634,-1.351026,0.0,-424.53998,0.7630598,-0.6433412,0.043678667,0.044091776,32342.51,893.15674,-0.112690985,1.4268531,620.21484,449.63995,0.7552122,0.6489609,-0.045981456,0.07993742,1.3484452,1.7929497,1.5399983,1.5654793,0.022113696,-2.9849129,-0.47091684,0.020436525,-68.53999,-874.17993
1643,62465,30973,-2011,12526,-797,129,-753,62465,-2703,16035,-1013,328,398,-91,62486,-11526,30372,5006,167,1054,-162,62486,-6304,-32201,7154,-411,561,-637,62465,3637,31769,4597,-178,338,783,30,2,imu_label_2_jong,33470.457,1104.0195,-1.1820455,-0.15918764,-187.10938,-416.09998,0.82974416,-0.08763675,-0.54134965,-0.10385121,16292.747,523.707,0.16667265,1.6338868,0.0,-39.539997,0.6649409,0.7406729,0.08265839,-0.04924283,32868.938,1079.3744,0.35828155,1.4074422,-244.53125,27.579994,0.7291315,0.6544856,0.18390441,-0.07870864,33583.1,943.0859,0.18883371,-1.35218,-416.40625,-437.27997,0.7626599,-0.6438994,0.044276904,0.042225562,32305.256,871.2158,-0.11282149,1.4270929,-1862.6953,465.29996,0.755397,0.6485471,-0.046612684,0.08117374,1.3487182,1.7930745,1.5403271,1.5666299,0.022161067,-2.9860668,-0.47110304,0.019650698,-67.119995,-902.57996
1644,62487,31044,-1966,12486,-797,208,-773,62487,-2730,16043,-1051,337,283,-40,62508,-11362,30451,4994,202,920,-247,62508,-6249,-32120,7107,-324,1375,-669,62487,3845,31769,4575,-199,338,817,30,2,imu_label_2_jong,33518.582,1129.6025,-1.184134,-0.15617412,2406.25,-431.55997,0.8296318,-0.087760076,-0.5411833,-0.105498515,16307.524,441.88007,0.16819935,1.6362143,738.8672,-40.339996,0.66455585,0.7410268,0.08268011,-0.049079563,32883.105,973.76227,0.3528003,1.4082422,708.39844,22.639994,0.7287502,0.65462613,0.18504182,-0.07840494,33485.13,1563.0618,0.18772073,-1.3530407,-4898.633,-450.65997,0.76231027,-0.6443681,0.046431202,0.038948115,32326.213,906.2748,-0.11922599,1.4277713,1047.8516,481.63995,0.75559646,0.6480957,-0.047340926,0.082491666,1.3523333,1.7923884,1.5369344,1.5644164,0.019521385,-2.989255,-0.4720263,0.019529104,-62.97999,-932.2999
