Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,IMU1_a_mag,IMU1_g_mag,IMU1_pitch,IMU1_roll,IMU1_jerk_a_mag,IMU1_yaw_int,IMU1_qw,IMU1_qx,IMU1_qy,IMU1_qz,IMU2_a_mag,IMU2_g_mag,IMU2_pitch,IMU2_roll,IMU2_jerk_a_mag,IMU2_yaw_int,IMU2_qw,IMU2_qx,IMU2_qy,IMU2_qz,IMU3_a_mag,IMU3_g_mag,IMU3_pitch,IMU3_roll,IMU3_jerk_a_mag,IMU3_yaw_int,IMU3_qw,IMU3_qx,IMU3_qy,IMU3_qz,IMU4_a_mag,IMU4_g_mag,IMU4_pitch,IMU4_roll,IMU4_jerk_a_mag,IMU4_yaw_int,IMU4_qw,IMU4_qx,IMU4_qy,IMU4_qz,IMU5_a_mag,IMU5_g_mag,IMU5_pitch,IMU5_roll,IMU5_jerk_a_mag,IMU5_yaw_int,IMU5_qw,IMU5_qx,IMU5_qy,IMU5_qz,REL_LH_pitch,REL_LH_roll,REL_RH_pitch,REL_RH_roll,REL_LK_pitch,REL_LK_roll,REL_RK_pitch,REL_RK_roll,REL_THIGH_yaw_diff,REL_ANKLE_yaw_diff
644,256167,7018,-1230,-25543,813,13137,-1152,256167,-13884,9383,4155,1307,3058,-1510,256188,18076,-20912,-70,5865,5364,-3730,256188,8043,-26989,6379,-480,2287,11226,256167,19046,20199,-4092,-1622,1665,-9912,3,1,imu_label_1_jea,26518.11,13212.45,-0.2678403,-3.0934758,1009.8633,-3948.6394,-0.1847858,0.6386074,0.2527232,0.70296925,17264.709,3652.3572,0.9343011,1.1539276,-4054.1992,-7378.061,0.703268,0.4308226,0.42856488,-0.36896908,27641.607,8779.728,-0.7127829,-1.5741436,8114.8438,-17339.258,0.3721971,-0.27559474,-0.7057258,-0.5361604,28875.38,11466.641,-0.28227547,-1.3387002,-10408.496,-12149.903,0.7160433,-0.66237205,-0.16274053,-0.14852898,28062.326,10180.906,-0.7459959,1.7706755,-19255.762,7609.9385,0.67274845,0.6959491,-0.13416667,0.21228227,1.2021414,4.247403,-0.44494262,1.5193322,-1.2165766,-2.4926276,-0.03321296,3.344819,9961.197,-19759.842
645,256189,8018,-1654,-24543,33,14188,-1217,256189,-13689,9547,3905,2114,2987,490,256210,19076,-21086,930,4369,5904,-1730,256210,7912,-27357,6320,-617,2700,11226,256189,18412,20441,-3749,-1356,1607,-10101,3,1,imu_label_1_jea,25872.436,14240.138,-0.31509325,-3.0743024,-32283.691,-3972.9795,-0.19415198,0.5994152,0.25127435,0.7347569,17140.098,3692.0542,0.9250545,1.1825306,-6230.5664,-7368.261,0.698941,0.4395718,0.4303786,-0.36473602,28449.57,7545.7456,-0.7349092,-1.5267198,40398.145,-17373.857,0.3917474,-0.26859373,-0.7018371,-0.5308635,29171.006,11562.602,-0.27466884,-1.3437599,14781.25,-11925.384,0.72138894,-0.66608024,-0.13687123,-0.13115413,27764.928,10317.528,-0.72500443,1.7521863,-14869.922,7407.9185,0.6798125,0.6965824,-0.11558254,0.19816329,1.2401477,4.256833,-0.41981593,1.5475826,-1.1997234,-2.5262904,0.009904742,3.278906,10005.596,-19333.303
646,256211,8018,-1654,-24543,33,14188,-1217,256211,-13621,9608,3905,2136,2987,490,256232,19076,-21086,930,4369,5904,-1730,256232,7912,-27357,6320,-617,2700,11358,256211,18412,20441,-3749,-1356,1607,-10101,3,1,imu_label_1_jea,25872.436,14240.138,-0.31509325,-3.0743024,0.0,-3997.3196,-0.20333868,0.55804455,0.24913764,0.7649641,17119.998,3704.695,0.9200291,1.1847574,-1004.98047,-7358.4614,0.69460934,0.44815904,0.43206787,-0.36053953,28449.57,7545.7456,-0.7349092,-1.5267198,0.0,-17408.457,0.41083425,-0.26154336,-0.69752824,-0.52560884,29171.006,11690.802,-0.27466884,-1.3437599,0.0,-11698.224,0.7259486,-0.66911024,-0.111177534,-0.11370878,27764.928,10317.528,-0.72500443,1.7521863,0.0,7205.8984,0.6863407,0.69680226,-0.09728369,0.18422511,1.2351223,4.25906,-0.41981593,1.5475826,-1.194698,-2.5285172,0.009904742,3.278906,10049.996,-18904.121
647,256233,8018,-1654,-24543,-652,14188,-1291,256233,-13621,9608,3696,2136,2928,490,256254,19076,-21216,930,3247,5904,-1730,256254,7814,-27729,5970,-617,2700,11358,256233,18055,20441,-3749,-1356,1607,-10242,3,1,imu_label_1_jea,25872.436,14261.526,-0.31509325,-3.0743024,0.0,-4023.1396,-0.21111539,0.5148946,0.24499379,0.7939092,17073.54,3657.2913,0.92361134,1.2035667,-2322.9492,-7348.6616,0.69024396,0.45658833,0.43356737,-0.35652444,28546.057,6956.5166,-0.73185855,-1.5269896,4824.3164,-17443.057,0.4287108,-0.25568396,-0.6912807,-0.5224594,29421.03,11690.802,-0.2688183,-1.3587353,12501.172,-11471.063,0.7296148,-0.67155784,-0.08585534,-0.09644254,27529.484,10455.608,-0.7152978,1.7521863,-11772.168,7001.0586,0.692428,0.69667673,-0.07895937,0.17014812,1.2387046,4.277869,-0.4167653,1.5473129,-1.1924297,-2.562302,0.016560733,3.2791758,10094.395,-18472.121
648,256255,9018,-1542,-23543,-1173,15977,-1321,256255,-12889,10112,3507,2877,2884,2490,256276,19499,-21790,1930,2406,6597,270,256276,7578,-27912,5707,-393,2928,11877,256255,17723,20623,-3873,-1588,2043,-11239,3,1,imu_label_1_jea,25258.166,16074.374,-0.36508965,-3.0761888,-30713.477,-4049.5596,-0.21906953,0.4663185,0.23802419,0.8233469,16753.445,4774.378,0.8777985,1.2369611,-16004.6875,-7298.862,0.6869239,0.4687193,0.4314413,-0.34970868,29304.266,7027.243,-0.72802687,-1.4824542,37910.45,-17437.656,0.44980505,-0.25310844,-0.68144995,-0.518881,29480.09,12238.904,-0.2599734,-1.3691121,2953.0273,-11233.523,0.73300034,-0.6730242,-0.059613194,-0.07871,27466.58,11533.027,-0.7013595,1.7564341,-3145.2148,6776.279,0.6988979,0.6957592,-0.058335584,0.15510625,1.2428882,4.31315,-0.3629372,1.5937346,-1.1377718,-2.6060734,0.026667356,3.2388883,10138.795,-18009.803
649,256277,9018,-1482,-23543,-1173,15998,-1321,256277,-12621,10223,3507,2877,2884,2490,256298,19499,-21790,1930,2406,6669,270,256298,7578,-27912,5707,-351,2928,12375,256277,17723,20623,-3873,-1588,2279,-11239,3,1,imu_label_1_jea,25254.574,16095.247,-0.365144,-3.078727,-179.58984,-4075.9795,-0.22669692,0.41551277,0.23014219,0.8502895,16616.209,4774.378,0.8626357,1.2403264,-6861.8164,-7249.062,0.6835817,0.48057944,0.42918268,-0.34287262,29304.266,7094.878,-0.72802687,-1.4824542,0.0,-17432.256,0.47042227,-0.25035065,-0.67117774,-0.51531345,29480.09,12721.518,-0.2599734,-1.3691121,0.0,-10986.023,0.7357344,-0.673777,-0.03298868,-0.060259968,27466.58,11577.163,-0.7013595,1.7564341,0.0,6551.499,0.704801,0.6942931,-0.037627522,0.14070077,1.2277796,4.3190536,-0.36288285,1.5962728,-1.1226091,-2.6094384,0.026667356,3.2388883,10183.193,-17537.523
650,256299,9018,-1482,-23543,-1296,15998,-1321,256299,-12621,10223,3146,2877,2884,2490,256320,19499,-22708,1930,1775,6669,270,256320,6578,-27912,5707,-351,2928,12375,256299,17378,20377,-3873,-2218,2279,-12778,3,1,imu_label_1_jea,25254.574,16104.678,-0.365144,-3.078727,0.0,-4102.3994,-0.23376961,0.3627634,0.22108336,0.8745723,16543.781,4774.378,0.86776346,1.2722561,-3621.3867,-7199.262,0.6799792,0.49231863,0.42686287,-0.33621234,29993.152,6906.452,-0.7077359,-1.486008,34444.336,-17426.855,0.49011025,-0.24840304,-0.65965885,-0.5127749,29239.01,12721.518,-0.22691576,-1.3691121,-12054.004,-10738.523,0.73766077,-0.6738392,-0.006627061,-0.041874323,27059.512,13167.788,-0.6973833,1.7586231,-20353.418,6295.939,0.7117418,0.69133115,-0.014690899,0.123568095,1.2329075,4.350983,-0.34259188,1.592719,-1.0946792,-2.6413684,0.010352612,3.2446313,10227.594,-17034.463
651,256321,10018,-1435,-22543,-1388,17392,-1048,256321,-11627,10884,2624,3349,3019,4490,256342,19542,-23593,2930,805,6884,2270,256342,5578,-26912,5984,418,3140,13303,256321,16445,19377,-3552,-3221,4015,-14222,3,1,imu_label_1_jea,24710.451,17478.744,-0.41743332,-3.0780222,-27206.152,-4123.3594,-0.24180852,0.30529654,0.20981322,0.89682835,16141.064,6363.1963,0.80428755,1.334223,-20135.84,-7109.4624,0.6771936,0.50752443,0.421175,-0.32625055,30775.06,7293.1733,-0.6880017,-1.4472395,39095.41,-17381.455,0.5118921,-0.25056973,-0.64490056,-0.5092,28127.889,13674.945,-0.19963187,-1.3520014,-55556.055,-10472.464,0.7403093,-0.67156166,0.021349873,-0.022166053,25661.701,15124.826,-0.6955897,1.7520937,-69890.53,6011.499,0.72021055,0.6853179,0.0133351395,0.107043944,1.2217209,4.4122453,-0.27056837,1.6307827,-1.0039194,-2.6862245,-0.007588029,3.1993332,10271.992,-16483.963
652,256343,10018,-1435,-22543,-1388,17392,-1048,256343,-11627,11007,2624,3349,3019,4490,256364,19542,-23593,2930,805,6884,2270,256364,5578,-26912,6166,418,3140,13303,256343,16445,19377,-3488,-3221,4015,-14222,3,1,imu_label_1_jea,24710.451,17478.744,-0.41743332,-3.0780222,0.0,-4144.3193,-0.24927187,0.24604903,0.19760048,0.9155749,16224.259,6363.1963,0.79897696,1.3367707,4159.717,-7019.6626,0.67423695,0.5222717,0.41542828,-0.31631655,30775.06,7293.1733,-0.6880017,-1.4472395,0.0,-17336.055,0.53291655,-0.2525733,-0.62981856,-0.50550497,28167.17,13674.945,-0.19934972,-1.3455666,1964.0625,-10206.404,0.7420886,-0.6685231,0.04871963,-0.0027751462,25652.92,15124.826,-0.6958755,1.7488962,-439.0625,5727.059,0.727731,0.6786104,0.040807504,0.0907207,1.2164103,4.414793,-0.27056837,1.6307827,-0.99832666,-2.6823373,-0.007873833,3.1961358,10316.393,-15933.463
653,256365,10018,-1480,-22543,-1457,17392,-1048,256365,-11627,11007,2168,3349,3019,4490,256386,19542,-23593,2930,-1195,6166,2270,256386,4578,-26912,6166,418,1989,13303,256365,15461,18377,-3488,-3924,4015,-14804,3,1,imu_label_1_jea,24713.105,17484.36,-0.41738567,-3.0760345,132.71484,-4165.2793,-0.25603557,0.18534176,0.18431881,0.93065614,16156.776,6363.1963,0.80327815,1.3763202,-3374.121,-6929.863,0.6708723,0.53680664,0.40960532,-0.30658194,30775.06,6678.359,-0.6880017,-1.4472395,0.0,-17290.654,0.5506862,-0.25816885,-0.6128106,-0.5045362,27986.307,13457.364,-0.16431844,-1.3455666,-9043.164,-9940.345,0.7431466,-0.6648212,0.07350865,0.018503731,24267.732,15832.764,-0.69073147,1.7583677,-69259.375,5430.979,0.73559934,0.6699035,0.06863852,0.07356393,1.2206638,4.452355,-0.27061602,1.628795,-0.9675966,-2.7218869,-0.0027297735,3.2056072,10360.791,-15371.324
654,256387,11018,-1513,-21543,-1931,19118,-901,256387,-10968,11557,1808,3278,2738,6319,256408,18750,-22612,3885,-2893,5271,4270,256408,3578,-27912,6324,303,494,14152,256387,14461,18377,-2646,-4085,3140,-15195,3,1,imu_label_1_jea,24244.307,19236.385,-0.47176278,-3.0714762,-23439.941,-4183.2993,-0.26310796,0.11966276,0.16776402,0.94250214,16035.278,7627.0366,0.75322086,1.4156122,-6074.9023,-6803.483,0.6691337,0.5528668,0.4003233,-0.29383594,29630.361,7374.672,-0.68516,-1.4006462,-57234.96,-17205.254,0.5679995,-0.2700573,-0.5933129,-0.50241965,28842.24,14163.86,-0.12437458,-1.3479887,42796.68,-9657.305,0.7433419,-0.6604474,0.09657023,0.04388748,23533.72,16044.776,-0.66172665,1.7137978,-36700.586,5127.079,0.7432425,0.66004646,0.094893955,0.05407814,1.2249837,4.487088,-0.2133972,1.67083,-0.8775954,-2.7636008,0.023433328,3.114444,10401.771,-14784.384
655,256409,11018,-1513,-21543,-1931,19392,-901,256409,-10968,11557,1808,3278,2738,6319,256430,18750,-22612,3930,-2893,5271,4270,256430,3578,-27912,6324,303,494,14201,256409,14461,19377,-2534,-4085,3140,-15195,3,1,imu_label_1_jea,24244.307,19508.723,-0.47176278,-3.0714762,0.0,-4201.3193,-0.26944825,0.052296754,0.1501335,0.9498013,16035.278,7627.0366,0.75322086,1.4156122,0.0,-6677.103,0.6671173,0.5683202,0.39104015,-0.28116593,29636.295,7374.672,-0.68499637,-1.3987137,296.6797,-17119.854,0.58448994,-0.28159687,-0.5736341,-0.5000187,28842.24,14212.819,-0.12437458,-1.3479887,0.0,-9373.285,0.7426404,-0.655405,0.1191182,0.06885105,24310.693,16044.776,-0.637068,1.700832,38848.633,4823.179,0.7499184,0.64950824,0.12066307,0.034668665,1.2249837,4.487088,-0.21323359,1.6727625,-0.8775954,-2.7636008,0.047928393,3.0995457,10442.75,-14196.465
656,256431,11018,-1513,-21543,-2316,19392,-901,256431,-10968,11557,1521,2959,2159,6319,256452,18156,-22612,3930,-3375,4599,4270,256452,2578,-27912,6324,117,-787,14201,256431,13461,19377,-2534,-4133,2410,-15488,3,1,imu_label_1_jea,24244.307,19550.584,-0.47176278,-3.0714762,0.0,-4219.3394,-0.27481234,-0.015387823,0.1307381,0.95244366,16005.459,7303.884,0.7549691,1.4399399,-1490.9668,-6550.723,0.66576463,0.5823774,0.38095364,-0.26919955,29264.104,7125.6104,-0.6692766,-1.3987137,-18609.57,-17034.453,0.59888667,-0.2944789,-0.55414504,-0.49753425,28735.322,14223.271,-0.08983616,-1.3479887,-5345.8984,-9089.266,0.7411311,-0.6498403,0.13880126,0.095741384,23729.47,16210.118,-0.6031862,1.700832,-29061.133,4513.4194,0.7558849,0.63828546,0.14507622,0.013516776,1.2267319,4.511416,-0.19751382,1.6727625,-0.8448053,-2.7879286,0.066090405,3.0995457,10483.73,-13602.686
657,256453,12018,-1238,-20543,-2576,21392,-612,256453,-9968,11806,1271,2544,1591,7481,256474,17587,-22865,4699,-3375,3756,6270,256474,1578,-27662,6443,-22,-1748,15072,256453,12461,20377,-2060,-4242,1092,-15744,3,1,imu_label_1_jea,23832.326,21555.23,-0.5285399,-3.0814016,-20599.023,-4231.5796,-0.28080523,-0.08791094,0.108574934,0.9495428,15503.486,8060.3086,0.6983465,1.4635522,-25098.633,-6401.103,0.6661948,0.5962313,0.36800113,-0.25547588,29226.553,8050.5317,-0.64568704,-1.3681078,-1877.5391,-16909.053,0.6141168,-0.31081793,-0.5342219,-0.49077466,28446.24,15173.041,-0.05550155,-1.3419576,-14454.102,-8787.825,0.7386193,-0.6432625,0.15773796,0.1255929,23973.783,16341.987,-0.54658884,1.6715484,12215.625,4198.5396,0.7616351,0.62604195,0.1669585,-0.010404712,1.2268864,4.544954,-0.11714715,1.7132938,-0.7538481,-2.8055098,0.099098206,3.0396562,10507.949,-12986.365
658,256475,12018,-1162,-20543,-2576,21392,-502,256475,-9968,11806,1271,2544,1591,7481,256496,17587,-22865,4699,-3243,3756,6270,256496,1578,-26912,6617,-22,-1748,15131,256475,12461,20377,-2060,-4242,1092,-15744,3,1,imu_label_1_jea,23828.5,21552.389,-0.5286337,-3.0850885,-191.3086,-4241.6196,-0.28594065,-0.16007371,0.085833594,0.94087565,15503.486,8060.3086,0.6983465,1.4635522,0.0,-6251.483,0.666283,0.6094753,0.35511652,-0.24186584,29226.553,7996.092,-0.64568704,-1.3681078,0.0,-16783.652,0.62856257,-0.32644182,-0.5143185,-0.48355082,27758.432,15231.649,-0.056878254,-1.3297033,-34390.43,-8485.205,0.73525053,-0.6359227,0.17615786,0.15484612,23973.783,16341.987,-0.54658884,1.6715484,0.0,3883.6597,0.7663219,0.61331886,0.18825768,-0.033909302,1.2269802,4.5486407,-0.11705333,1.7169807,-0.75522476,-2.7932556,0.099098206,3.0396562,10532.17,-12368.865
659,256497,12018,-1162,-20543,-2582,21392,-502,256497,-9968,11806,1019,2375,1425,7481,256518,16587,-23354,4699,-3243,2299,6270,256518,578,-26912,6617,-126,-1748,15131,256497,11461,20377,-2060,-4323,727,-16026,3,1,imu_label_1_jea,23828.5,21553.105,-0.5286337,-3.0850885,0.0,-4251.6597,-0.28986195,-0.23137178,0.062640764,0.92656535,15484.864,7977.256,0.6993565,1.4846977,-931.1035,-6101.863,0.6663398,0.6218764,0.34209108,-0.22854906,29027.893,7423.9717,-0.6082302,-1.37224,-9933.008,-16658.252,0.64036834,-0.34358054,-0.49651533,-0.47471392,27719.57,15232.155,-0.020853207,-1.3297033,-1943.0664,-8182.585,0.73077226,-0.6281255,0.19418946,0.18363187,23469.559,16614.738,-0.51018035,1.6715484,-25211.23,3563.1396,0.77020115,0.5997893,0.20889905,-0.05834507,1.2279902,4.569786,-0.07959646,1.7128485,-0.7202097,-2.8144011,0.09804982,3.0437884,10556.389,-11745.725
660,256519,13018,-977,-19543,-2587,23139,111,256519,-8968,11992,482,2375,1345,8352,256540,15610,-23721,4548,-3866,1206,8270,256540,-422,-27360,6836,-254,-1241,15990,256519,10461,21377,-1755,-4400,454,-16347,3,1,imu_label_1_jea,23502.164,23283.432,-0.58704895,-3.091642,-16316.797,-4249.4395,-0.2944598,-0.30538237,0.038218673,0.904751,14982.17,8786.669,0.641725,1.5306245,-25134.717,-5934.8228,0.6665209,0.6348827,0.32710564,-0.21371864,28758.342,9208.327,-0.57376623,-1.3813663,-13477.539,-16492.852,0.6519295,-0.36531535,-0.47762144,-0.4619637,28204.23,16040.097,0.014962853,-1.3259553,24233.008,-7862.785,0.72448903,-0.61967283,0.21416415,0.21273221,23863.96,16934.89,-0.4537729,1.6527102,19720.117,3236.1997,0.7732564,0.58526677,0.22917932,-0.08375055,1.228774,4.6222663,0.013282716,1.7102757,-0.62676215,-2.8565798,0.11999333,3.0340765,10558.029,-11098.984
661,256541,13018,-977,-19543,-2587,23139,111,256541,-8968,12191,482,2875,1345,8628,256562,15610,-23721,4548,-3866,1206,8270,256562,-422,-27360,6836,-254,-1193,15990,256541,10461,21377,-1705,-4400,454,-16347,3,1,imu_label_1_jea,23502.164,23283.432,-0.58704895,-3.091642,0.0,-4247.219,-0.29757985,-0.3772717,0.013717387,0.87688315,15141.923,9193.314,0.63386446,1.5312796,7987.6465,-5762.2627,0.66565186,0.6483435,0.31142363,-0.19893102,28758.342,9208.327,-0.57376623,-1.3813663,0.0,-16327.451,0.66253406,-0.38629252,-0.4585601,-0.44894245,28204.23,16036.454,0.014962853,-1.3259553,0.0,-7542.9854,0.7173207,-0.6106202,0.23353092,0.24095078,23860.336,16934.89,-0.453847,1.6503865,-181.25,2909.2598,0.77525276,0.57031745,0.24883585,-0.1086368,1.2209134,4.6229215,0.013282716,1.7102757,-0.6189016,-2.857235,0.11991924,3.0317526,10565.188,-10452.245
662,256563,13018,-977,-19543,-2590,23139,111,256563,-8968,12191,79,2875,1285,8628,256584,14625,-23996,4435,-4333,1206,8270,256584,-1422,-27906,6825,-350,-1193,15990,256563,9461,21377,-1705,-4458,249,-16347,3,1,imu_label_1_jea,23502.164,23283.766,-0.58704895,-3.091642,0.0,-4244.999,-0.29920664,-0.44646907,-0.010661503,0.8432242,15134.455,9184.729,0.6342272,1.5643163,-373.38867,-5589.7026,0.66424114,0.6613046,0.29568568,-0.18447211,28449.39,9413.9375,-0.53992397,-1.3880363,-15447.559,-16162.051,0.6718509,-0.40747827,-0.43861997,-0.43610814,28763.648,16038.262,0.049457557,-1.3309337,27970.898,-7223.1855,0.70908,-0.60113394,0.25238213,0.26860163,23439.148,16945.8,-0.4154929,1.6503865,-21059.375,2582.3198,0.77635926,0.55478555,0.2676827,-0.13351108,1.2212762,4.655958,0.047124982,1.7036057,-0.58476967,-2.8952498,0.12443107,3.0384226,10572.348,-9805.506
663,256585,14018,-1264,-18543,-3096,23745,314,256585,-7968,12480,-137,3420,1160,9830,256606,13625,-24518,3860,-4760,1236,10270,256606,-2422,-28445,6825,-350,-1266,15643,256585,8461,22377,-1032,-4501,-162,-16295,3,1,imu_label_1_jea,23279.709,23948.045,-0.6461979,-3.073532,-11122.754,-4238.719,-0.3003432,-0.51346326,-0.03616551,0.80302024,14807.369,10472.388,0.5681937,1.5817734,-16354.297,-5393.1025,0.66218907,0.67560357,0.27701843,-0.16830413,28313.822,11386.755,-0.5020388,-1.4146427,-6778.418,-15956.65,0.6819956,-0.43113723,-0.41559735,-0.41985896,29352.424,15698.048,0.08260841,-1.3353112,29438.77,-6910.3257,0.70028365,-0.59125453,0.27009106,0.29507908,23945.432,16905.982,-0.36114442,1.6168824,25314.16,2256.42,0.77689856,0.5384093,0.2852489,-0.15867318,1.2143916,4.6553054,0.14415914,1.6588894,-0.48558527,-2.9170847,0.14089435,3.0315251,10563.548,-9166.746
664,256607,14018,-1264,-18543,-3096,23745,314,256607,-7968,12480,-137,3423,1160,9860,256628,13625,-24518,3860,-4760,1236,10270,256628,-2422,-28445,6825,-183,-1266,15643,256607,8461,22377,-1032,-4501,-162,-15753,3,1,imu_label_1_jea,23279.709,23948.045,-0.6461979,-3.073532,0.0,-4232.4395,-0.29992777,-0.5766379,-0.061100774,0.7574951,14807.369,10501.53,0.5681937,1.5817734,0.0,-5195.9023,0.6596903,0.68908215,0.25844327,-0.1522551,28313.822,11386.755,-0.5020388,-1.4146427,0.0,-15751.25,0.69094926,-0.45378307,-0.3924322,-0.40331995,29352.424,15695.213,0.08260841,-1.3353112,0.0,-6597.466,0.6910802,-0.5805922,0.28725877,0.32062933,23945.432,16384.207,-0.36114442,1.6168824,0.0,1941.3599,0.7767072,0.5221774,0.30145338,-0.18216115,1.2143916,4.6553054,0.14415914,1.6588894,-0.48558527,-2.9170847,0.14089435,3.0315251,10555.348,-8538.826
665,256629,14018,-1420,-18543,-3477,23745,161,256629,-7968,12480,-137,3423,896,9860,256650,12757,-25322,3063,-4760,826,10270,256650,-3422,-28851,6836,-183,-2756,15175,256629,7461,22377,-1032,-4680,-1089,-15753,3,1,imu_label_1_jea,23288.701,23998.76,-0.6459068,-3.0651631,449.60938,-4229.219,-0.2981896,-0.63522947,-0.08628647,0.7071925,14807.369,10475.655,0.5681937,1.5817734,0.0,-4998.702,0.65694535,0.7016351,0.2395806,-0.13686506,28518.883,11349.571,-0.46376395,-1.4504192,10253.027,-15545.85,0.6982841,-0.4762477,-0.3696469,-0.3859386,29846.627,15424.32,0.11490551,-1.3381453,24710.156,-6293.966,0.68266016,-0.5685497,0.30057812,0.346957,23610.627,16469.527,-0.32151234,1.6168824,-16740.234,1626.2998,0.77649474,0.50486857,0.3154929,-0.20646507,1.2141005,4.6469364,0.18214285,1.614744,-0.45328817,-2.9199185,0.14225161,3.0673018,10547.147,-7920.2656
666,256651,15018,-1420,-17543,-3763,22874,-73,256651,-6968,12726,-126,3848,-290,10790,256672,11757,-25951,2465,-4658,-68,12056,256672,-4422,-29154,6836,209,-4486,14411,256651,6461,23377,-514,-5153,-3089,-14427,3,1,imu_label_1_jea,23136.846,23181.574,-0.70639354,-3.0608249,-7592.7734,-4230.679,-0.29540613,-0.68755615,-0.11084267,0.6539998,14509.307,11459.289,0.50093234,1.580697,-14903.125,-4782.9023,0.65416926,0.71433717,0.21654883,-0.12203115,28596.463,12924.732,-0.42369854,-1.4760938,3879.004,-15304.7295,0.7054626,-0.5003548,-0.34598902,-0.36367458,30269.469,15094.529,0.14661248,-1.3404782,21142.09,-6005.7456,0.6761661,-0.5544376,0.30964246,0.3735235,24258.871,15627.977,-0.26958925,1.5927802,32412.207,1337.7598,0.7783996,0.4862021,0.32366997,-0.2300856,1.2073259,4.641522,0.282695,1.5847311,-0.35431987,-2.921175,0.1541093,3.068874,10521.827,-7343.5054
667,256673,15018,-1249,-17543,-3763,22874,-73,256673,-6968,12889,-126,3848,-290,10790,256694,11757,-25951,2465,-4623,-68,12056,256694,-4422,-29154,6845,209,-4486,14411,256673,6461,23377,-514,-5153,-3089,-14078,3,1,imu_label_1_jea,23126.98,23181.574,-0.7067576,-3.070516,-493.26172,-4232.139,-0.29139853,-0.73518676,-0.13425328,0.5971292,14652.481,11459.289,0.49559012,1.5805718,7158.74,-4567.1025,0.65090483,0.72613204,0.19374622,-0.10732052,28596.463,12912.16,-0.42369854,-1.4760938,0.0,-15063.609,0.7113774,-0.5231345,-0.32225677,-0.34120822,30271.502,15094.529,0.14660256,-1.3401856,101.66016,-5717.5254,0.6690691,-0.54008174,0.31817737,0.39927608,24258.871,15306.385,-0.26958925,1.5927802,0.0,1056.1997,0.7796691,0.46779105,0.33097118,-0.2524791,1.2023478,4.6510878,0.28305906,1.5944223,-0.34898758,-2.9207573,0.1541093,3.068874,10496.507,-6773.725
668,256695,15018,-1249,-17543,-3763,21452,-179,256695,-6968,12889,-126,3848,-1180,10790,256716,10757,-26397,2336,-4623,-68,12056,256716,-5422,-29154,7097,209,-4486,12411,256695,5461,23377,-514,-5501,-4726,-14078,3,1,imu_label_1_jea,23126.98,21780.277,-0.7067576,-3.070516,0.0,-4235.719,-0.28656793,-0.7758574,-0.15556589,0.5401143,14652.481,11516.232,0.49559012,1.5805718,0.0,-4351.3027,0.647621,0.73678917,0.16971794,-0.09447055,28600.201,12912.16,-0.38560116,-1.4825313,186.91406,-14822.489,0.7161262,-0.5448186,-0.29822746,-0.31842798,30491.33,13198.515,0.17877176,-1.3320093,10991.406,-5469.305,0.66352177,-0.52709854,0.32362875,0.42091617,24011.89,15836.2295,-0.22943667,1.5927802,-12349.023,774.6397,0.7818137,0.44748923,0.3349406,-0.27628875,1.2023478,4.6510878,0.32115644,1.5879848,-0.31681836,-2.912581,0.1561645,3.0753117,10471.187,-6243.945
669,256717,14018,-564,-16543,-3502,19452,-179,256717,-5968,13408,-221,3856,-1784,10995,256738,9757,-26397,2336,-4519,1361,10514,256738,-6290,-28871,7215,340,-2769,10411,256717,4461,24377,178,-5501,-4726,-12119,3,1,imu_label_1_jea,21690.855,19765.533,-0.7026773,-3.107513,-71806.25,-4239.2993,-0.28141758,-0.80952436,-0.17364024,0.48510155,14677.886,11787.341,0.41872734,1.5872775,1270.2148,-4131.403,0.6442168,0.7466579,0.14405884,-0.08205981,28239.291,11524.664,-0.3527838,-1.4825313,-18045.508,-14612.209,0.71984005,-0.5628342,-0.27364227,-0.3002796,30416.36,10778.306,0.20829965,-1.3259073,-3748.5352,-5261.085,0.65853614,-0.5173434,0.3293194,0.43615907,24782.46,14123.252,-0.1809929,1.5634944,38528.516,532.2597,0.7845469,0.42865637,0.33647192,-0.29584888,1.1214046,4.6947904,0.3498935,1.6249816,-0.21042769,-2.913185,0.1717909,3.0460258,10480.807,-5793.3447
